SaleDate,TractNumber,RejectCode,Royalty,Longitude,Lattitude,Drilled,Hit,nCompanies,BigTwelve,BigEight,BigTwentyOne,nBigTwelve,nBigEight,nBigTwentyOne,Bid,Revenue,RevenueMinusRoyalty,NetRevenue,Cost,logBid,logMaxOtherBid,logRevenue,logRevenueMinusRoyalty,logCost,MaxOtherBid,MaxOtherBidBigTwelve,MaxOtherBidBigEight,MaxOtherBidBigTwentyOne,nBidsOnTract,nTractsInRegion,nBidsInRegion,nPotentials,Acreage
541013,1,0,6,-93.405998,29.404927,1,1,1,0,0,1,0,0,1,"445,232","3,597,434","2,997,862","-2,196,505","5,194,367",5.648586,0,6.555993,6.476812,6.715533,0,0,0,0,0,0,0,0,2500
541013,2,0,6,-93.120558,29.065951,0,0,1,1,1,1,5,4,5,"7,839,556",0,0,0,0,6.894291,6.588227,0,0,0,"3,874,603","3,874,603","3,874,603","3,874,603",4,4,13,5,5000
541013,2,0,6,-93.120558,29.065951,0,0,1,1,1,1,5,4,5,"3,874,603",0,0,0,0,6.588227,6.894291,0,0,0,"7,839,556","7,839,556","7,839,556","7,839,556",4,4,13,5,5000
541013,2,0,6,-93.120558,29.065951,0,0,1,1,1,1,5,4,5,"1,742,703",0,0,0,0,6.241223,6.894291,0,0,0,"7,839,556","7,839,556","7,839,556","7,839,556",4,4,13,5,5000
541013,2,0,6,-93.120558,29.065951,0,0,3,1,0,1,5,4,5,"1,738,046",0,0,0,0,6.240061,6.894291,0,0,0,"7,839,556","7,839,556","7,839,556","7,839,556",4,4,13,5,5000
541013,2,0,6,-93.120558,29.065951,0,0,1,1,1,1,5,4,5,"1,480,342",0,0,0,0,6.170362,6.894291,0,0,0,"7,839,556","7,839,556","7,839,556","7,839,556",4,4,13,5,5000
541013,3,0,6,-93.089842,29.070108,1,0,1,1,1,1,3,3,3,"3,822,479",0,0,"-624,477","624,477",6.582345,6.241223,0,0,5.795516,"1,742,703","1,742,703","1,742,703","1,742,703",2,4,15,5,5000
541013,3,0,6,-93.089842,29.070108,1,0,1,1,1,1,3,3,3,"1,742,703",0,0,"-624,477","624,477",6.241223,6.582345,0,0,5.795516,"3,822,479","3,822,479","3,822,479","3,822,479",2,4,15,5,5000
541013,3,0,6,-93.089842,29.070108,1,0,1,1,1,1,3,3,3,"701,946",0,0,"-624,477","624,477",5.846304,6.582345,0,0,5.795516,"3,822,479","3,822,479","3,822,479","3,822,479",2,4,15,5,5000
541013,4,0,6,-93.088018,29.033549,1,0,1,1,1,1,4,4,4,"9,034,950",0,0,"-705,188","705,188",6.955926,6.542686,0,0,5.848305,"3,488,881","3,488,881","3,488,881","3,488,881",3,4,14,5,5000
541013,4,0,6,-93.088018,29.033549,1,0,1,1,1,1,4,4,4,"3,488,881",0,0,"-705,188","705,188",6.542686,6.955926,0,0,5.848305,"9,034,950","9,034,950","9,034,950","9,034,950",3,4,14,5,5000
541013,4,0,6,-93.088018,29.033549,1,0,1,1,1,1,4,4,4,"3,481,931",0,0,"-705,188","705,188",6.54182,6.955926,0,0,5.848305,"9,034,950","9,034,950","9,034,950","9,034,950",3,4,14,5,5000
541013,4,0,6,-93.088018,29.033549,1,0,1,1,1,1,4,4,4,"1,478,604",0,0,"-705,188","705,188",6.169852,6.955926,0,0,5.848305,"9,034,950","9,034,950","9,034,950","9,034,950",3,4,14,5,5000
541013,5,0,6,-93.113917,29.041175,1,0,1,1,1,1,5,4,5,"13,910,347",0,0,"-3,272,851","3,272,851",7.143338,6.948343,0,0,6.514926,"8,878,576","8,878,576","8,878,576","8,878,576",4,4,13,5,5000
541013,5,0,6,-93.113917,29.041175,1,0,1,1,1,1,5,4,5,"8,878,576",0,0,"-3,272,851","3,272,851",6.948343,7.143338,0,0,6.514926,"13,910,347","13,910,347","13,910,347","13,910,347",4,4,13,5,5000
541013,5,0,6,-93.113917,29.041175,1,0,1,1,1,1,5,4,5,"7,839,556",0,0,"-3,272,851","3,272,851",6.894291,7.143338,0,0,6.514926,"13,910,347","13,910,347","13,910,347","13,910,347",4,4,13,5,5000
541013,5,0,6,-93.113917,29.041175,1,0,3,1,0,1,5,4,5,"6,081,755",0,0,"-3,272,851","3,272,851",6.784029,7.143338,0,0,6.514926,"13,910,347","13,910,347","13,910,347","13,910,347",4,4,13,5,5000
541013,5,0,6,-93.113917,29.041175,1,0,1,1,1,1,5,4,5,"4,727,711",0,0,"-3,272,851","3,272,851",6.674651,7.143338,0,0,6.514926,"13,910,347","13,910,347","13,910,347","13,910,347",4,4,13,5,5000
541013,6,0,6,-93.185418,29.018815,0,0,1,1,1,1,1,1,1,"526,460",0,0,0,0,5.721365,0,0,0,0,0,0,0,0,0,4,17,5,5000
541013,7,0,6,-92.81317,29.385412,0,0,1,1,1,1,1,1,1,"1,052,919",0,0,0,0,6.022395,0,0,0,0,0,0,0,0,0,1,1,1,2500
541013,8,0,6,-92.864583,29.397616,0,0,1,1,1,1,1,1,1,"1,228,406",0,0,0,0,6.089342,0,0,0,0,0,0,0,0,0,1,1,1,2500
541013,9,0,6,-92.99069,29.298926,1,1,1,1,1,1,1,1,1,"4,517,475","16,746,481","13,955,401","4,149,874","9,805,527",6.654896,0,7.223924,7.144742,6.991471,0,0,0,0,0,1,2,2,2500
541013,10,0,6,-92.99069,29.298926,1,1,1,1,1,1,2,2,2,"5,559,969","72,054,540","60,045,450","42,380,326","17,665,124",6.745072,6.244244,7.857661,7.77848,7.247117,"1,754,865","1,754,865","1,754,865","1,754,865",1,1,1,2,2500
541013,10,0,6,-92.99069,29.298926,1,1,1,1,1,1,2,2,2,"1,754,865","72,054,540","60,045,450","42,380,326","17,665,124",6.244244,6.745072,7.857661,7.77848,7.247117,"5,559,969","5,559,969","5,559,969","5,559,969",1,1,1,2,2500
541013,11,0,6,-92.797646,29.188383,0,0,1,1,1,1,1,1,1,"1,742,703",0,0,0,0,6.241223,0,0,0,0,0,0,0,0,0,5,20,7,5000
541013,12,0,6,-92.843646,29.188383,1,0,1,1,1,1,6,6,6,"9,563,147",0,0,"-3,959,698","3,959,698",6.980601,6.566831,0,0,6.597662,"3,688,344","3,688,344","3,688,344","3,688,344",5,5,15,7,5000
541013,12,0,6,-92.843646,29.188383,1,0,1,1,1,1,6,6,6,"3,688,344",0,0,"-3,959,698","3,959,698",6.566831,6.980601,0,0,6.597662,"9,563,147","9,563,147","9,563,147","9,563,147",5,5,15,7,5000
541013,12,0,6,-92.843646,29.188383,1,0,1,1,1,1,6,6,6,"1,327,443",0,0,"-3,959,698","3,959,698",6.123016,6.980601,0,0,6.597662,"9,563,147","9,563,147","9,563,147","9,563,147",5,5,15,7,5000
541013,12,0,6,-92.843646,29.188383,1,0,1,1,1,1,6,6,6,"920,870",0,0,"-3,959,698","3,959,698",5.964198,6.980601,0,0,6.597662,"9,563,147","9,563,147","9,563,147","9,563,147",5,5,15,7,5000
541013,12,0,6,-92.843646,29.188383,1,0,1,1,1,1,6,6,6,"579,106",0,0,"-3,959,698","3,959,698",5.762758,6.980601,0,0,6.597662,"9,563,147","9,563,147","9,563,147","9,563,147",5,5,15,7,5000
541013,12,0,6,-92.843646,29.188383,1,0,1,1,1,1,6,6,6,"296,242",0,0,"-3,959,698","3,959,698",5.471647,6.980601,0,0,6.597662,"9,563,147","9,563,147","9,563,147","9,563,147",5,5,15,7,5000
541013,13,0,6,-92.805146,29.184558,0,0,1,1,1,1,3,3,3,"2,090,201",0,0,0,0,6.320188,5.762758,0,0,0,"579,106","579,106","579,106","579,106",2,5,18,7,5000
541013,13,0,6,-92.805146,29.184558,0,0,1,1,1,1,3,3,3,"579,106",0,0,0,0,5.762758,6.320188,0,0,0,"2,090,201","2,090,201","2,090,201","2,090,201",2,5,18,7,5000
541013,13,0,6,-92.805146,29.184558,0,0,1,1,1,1,3,3,3,"483,022",0,0,0,0,5.683967,6.320188,0,0,0,"2,090,201","2,090,201","2,090,201","2,090,201",2,5,18,7,5000
541013,14,0,6,-92.800394,29.150338,0,0,1,1,1,1,3,3,3,"3,481,931",0,0,0,0,6.54182,5.762758,0,0,0,"579,106","579,106","579,106","579,106",2,5,18,7,5000
541013,14,0,6,-92.800394,29.150338,0,0,1,1,1,1,3,3,3,"579,106",0,0,0,0,5.762758,6.54182,0,0,0,"3,481,931","3,481,931","3,481,931","3,481,931",2,5,18,7,5000
541013,14,0,6,-92.800394,29.150338,0,0,1,1,1,1,3,3,3,"483,022",0,0,0,0,5.683967,6.54182,0,0,0,"3,481,931","3,481,931","3,481,931","3,481,931",2,5,18,7,5000
541013,15,0,6,-92.844032,29.154024,1,0,1,1,1,1,6,5,6,"6,960,386",0,0,"-1,590,427","1,590,427",6.842633,6.784029,0,0,6.201514,"6,081,755","6,081,755","1,327,443","6,081,755",5,5,15,7,5000
541013,15,0,6,-92.844032,29.154024,1,0,3,1,0,1,6,5,6,"6,081,755",0,0,"-1,590,427","1,590,427",6.784029,6.842633,0,0,6.201514,"6,960,386","6,960,386","6,960,386","6,960,386",5,5,15,7,5000
541013,15,0,6,-92.844032,29.154024,1,0,1,1,1,1,6,5,6,"1,327,443",0,0,"-1,590,427","1,590,427",6.123016,6.842633,0,0,6.201514,"6,960,386","6,960,386","6,960,386","6,960,386",5,5,15,7,5000
541013,15,0,6,-92.844032,29.154024,1,0,1,1,1,1,6,5,6,"747,121",0,0,"-1,590,427","1,590,427",5.873391,6.842633,0,0,6.201514,"6,960,386","6,960,386","6,960,386","6,960,386",5,5,15,7,5000
541013,15,0,6,-92.844032,29.154024,1,0,1,1,1,1,6,5,6,"579,106",0,0,"-1,590,427","1,590,427",5.762758,6.842633,0,0,6.201514,"6,960,386","6,960,386","6,960,386","6,960,386",5,5,15,7,5000
541013,15,0,6,-92.844032,29.154024,1,0,1,1,1,1,6,5,6,"296,242",0,0,"-1,590,427","1,590,427",5.471647,6.842633,0,0,6.201514,"6,960,386","6,960,386","6,960,386","6,960,386",5,5,15,7,5000
541013,16,0,6,-92.798032,29.154024,0,0,1,1,1,1,2,2,2,"1,219,718",0,0,0,0,6.086259,5.762758,0,0,0,"579,106","579,106","579,106","579,106",1,5,19,7,5000
541013,16,0,6,-92.798032,29.154024,0,0,1,1,1,1,2,2,2,"579,106",0,0,0,0,5.762758,6.086259,0,0,0,"1,219,718","1,219,718","1,219,718","1,219,718",1,5,19,7,5000
541013,17,0,6,-92.315115,29.222604,0,0,1,1,1,1,2,2,2,"1,316,149",0,0,0,0,6.119305,5.153736,0,0,0,"142,474","142,474","142,474","142,474",1,2,2,2,2500
541013,17,0,6,-92.315115,29.222604,0,0,1,1,1,1,2,2,2,"142,474",0,0,0,0,5.153736,6.119305,0,0,0,"1,316,149","1,316,149","1,316,149","1,316,149",1,2,2,2,2500
541013,18,0,6,-92.165062,29.181574,1,0,1,1,1,1,5,5,5,"5,733,718",0,0,"-1,572,318","1,572,318",6.758436,6.253768,0,0,6.19654,"1,793,775","1,793,775","1,793,775","1,793,775",4,1,7,7,5031
541013,18,0,6,-92.165062,29.181574,1,0,1,1,1,1,5,5,5,"1,793,775",0,0,"-1,572,318","1,572,318",6.253768,6.758436,0,0,6.19654,"5,733,718","5,733,718","5,733,718","5,733,718",4,1,7,7,5031
541013,18,0,6,-92.165062,29.181574,1,0,1,1,1,1,5,5,5,"1,765,801",0,0,"-1,572,318","1,572,318",6.246942,6.758436,0,0,6.19654,"5,733,718","5,733,718","5,733,718","5,733,718",4,1,7,7,5031
541013,18,0,6,-92.165062,29.181574,1,0,1,1,1,1,5,5,5,"582,716",0,0,"-1,572,318","1,572,318",5.765457,6.758436,0,0,6.19654,"5,733,718","5,733,718","5,733,718","5,733,718",4,1,7,7,5031
541013,18,0,6,-92.165062,29.181574,1,0,1,1,1,1,5,5,5,"298,087",0,0,"-1,572,318","1,572,318",5.474343,6.758436,0,0,6.19654,"5,733,718","5,733,718","5,733,718","5,733,718",4,1,7,7,5031
541013,19,0,6,-92.373827,29.189618,0,0,1,1,1,1,1,1,1,"191,124",0,0,0,0,5.281315,0,0,0,0,0,0,0,0,0,2,3,2,2500
541013,20,0,6,-92.327827,29.189618,0,0,1,1,1,1,1,1,1,"1,316,149",0,0,0,0,6.119305,0,0,0,0,0,0,0,0,0,2,3,2,2500
541013,21,0,6,-92.161628,29.166661,1,0,1,1,1,1,7,6,7,"5,733,718",0,0,"-1,299,011","1,299,011",6.758436,6.7195,0,0,6.113613,"5,242,036","5,242,036","5,242,036","5,242,036",6,1,5,7,4995
541013,21,0,6,-92.161628,29.166661,1,0,1,1,1,1,7,6,7,"5,242,036",0,0,"-1,299,011","1,299,011",6.7195,6.758436,0,0,6.113613,"5,733,718","5,733,718","5,733,718","5,733,718",6,1,5,7,4995
541013,21,0,6,-92.161628,29.166661,1,0,1,1,1,1,7,6,7,"4,527,764",0,0,"-1,299,011","1,299,011",6.655884,6.758436,0,0,6.113613,"5,733,718","5,733,718","5,733,718","5,733,718",6,1,5,7,4995
541013,21,0,6,-92.161628,29.166661,1,0,3,1,0,1,7,6,7,"3,492,877",0,0,"-1,299,011","1,299,011",6.543183,6.758436,0,0,6.113613,"5,733,718","5,733,718","5,733,718","5,733,718",6,1,5,7,4995
541013,21,0,6,-92.161628,29.166661,1,0,1,1,1,1,7,6,7,"1,780,903",0,0,"-1,299,011","1,299,011",6.25064,6.758436,0,0,6.113613,"5,733,718","5,733,718","5,733,718","5,733,718",6,1,5,7,4995
541013,21,0,6,-92.161628,29.166661,1,0,1,1,1,1,7,6,7,"578,532",0,0,"-1,299,011","1,299,011",5.762327,6.758436,0,0,6.113613,"5,733,718","5,733,718","5,733,718","5,733,718",6,1,5,7,4995
541013,21,0,6,-92.161628,29.166661,1,0,1,1,1,1,7,6,7,"295,950",0,0,"-1,299,011","1,299,011",5.471218,6.758436,0,0,6.113613,"5,733,718","5,733,718","5,733,718","5,733,718",6,1,5,7,4995
541013,22,0,6,-92.512757,29.097634,1,1,1,1,1,1,5,5,5,"1,754,865","61,167,682","50,973,068","34,607,328","16,365,740",6.244244,6.240357,7.786522,7.707341,7.213936,"1,739,228","1,739,228","1,739,228","1,739,228",5,3,13,6,5000
541013,22,0,6,-92.512757,29.097634,1,1,2,1,1,1,5,5,5,"1,739,228","61,167,682","50,973,068","34,607,328","16,365,740",6.240357,6.244244,7.786522,7.707341,7.213936,"1,754,865","1,754,865","1,754,865","1,754,865",5,3,13,6,5000
541013,22,0,6,-92.512757,29.097634,1,1,1,1,1,1,5,5,5,"920,870","61,167,682","50,973,068","34,607,328","16,365,740",5.964198,6.244244,7.786522,7.707341,7.213936,"1,754,865","1,754,865","1,754,865","1,754,865",5,3,13,6,5000
541013,22,0,6,-92.512757,29.097634,1,1,1,1,1,1,5,5,5,"917,395","61,167,682","50,973,068","34,607,328","16,365,740",5.962556,6.244244,7.786522,7.707341,7.213936,"1,754,865","1,754,865","1,754,865","1,754,865",5,3,13,6,5000
541013,22,0,6,-92.512757,29.097634,1,1,1,1,1,1,5,5,5,"296,242","61,167,682","50,973,068","34,607,328","16,365,740",5.471647,6.244244,7.786522,7.707341,7.213936,"1,754,865","1,754,865","1,754,865","1,754,865",5,3,13,6,5000
541013,22,0,6,-92.512757,29.097634,1,1,1,0,0,0,5,5,5,"277,998","61,167,682","50,973,068","34,607,328","16,365,740",5.444042,6.244244,7.786522,7.707341,7.213936,"1,754,865","1,754,865","1,754,865","1,754,865",5,3,13,6,5000
541013,23,0,6,-92.533801,29.098513,1,1,1,1,1,1,1,1,1,"886,120","867,499","722,916","-3,359,245","4,082,161",5.947493,0,5.938269,5.859088,6.61089,0,0,0,0,0,3,18,6,5000
541013,24,0,6,-92.539574,29.073085,1,1,1,1,1,1,4,4,4,"2,658,360","10,013,664","8,344,720","3,270,745","5,073,976",6.424614,5.683967,7.000593,6.921412,6.705348,"483,022","483,022","483,022","483,022",4,3,14,6,5000
541013,24,0,6,-92.539574,29.073085,1,1,1,1,1,1,4,4,4,"483,022","10,013,664","8,344,720","3,270,745","5,073,976",5.683967,6.424614,7.000593,6.921412,6.705348,"2,658,360","2,658,360","2,658,360","2,658,360",4,3,14,6,5000
541013,24,0,6,-92.539574,29.073085,1,1,2,1,1,1,4,4,4,"433,504","10,013,664","8,344,720","3,270,745","5,073,976",5.636993,6.424614,7.000593,6.921412,6.705348,"2,658,360","2,658,360","2,658,360","2,658,360",4,3,14,6,5000
541013,24,0,6,-92.539574,29.073085,1,1,1,0,0,0,4,4,4,"347,498","10,013,664","8,344,720","3,270,745","5,073,976",5.540952,6.424614,7.000593,6.921412,6.705348,"2,658,360","2,658,360","2,658,360","2,658,360",4,3,14,6,5000
541013,24,0,6,-92.539574,29.073085,1,1,1,1,1,1,4,4,4,"296,242","10,013,664","8,344,720","3,270,745","5,073,976",5.471647,6.424614,7.000593,6.921412,6.705348,"2,658,360","2,658,360","2,658,360","2,658,360",4,3,14,6,5000
541013,25,0,6,-92.513145,29.080309,1,1,1,1,1,1,6,5,6,"7,839,556","35,854,585","29,878,820","12,803,025","17,075,796",6.894291,6.457485,7.554545,7.475363,7.232381,"2,867,380","2,867,380","1,782,665","2,867,380",6,3,12,6,5000
541013,25,0,6,-92.513145,29.080309,1,1,3,1,0,1,6,5,6,"2,867,380","35,854,585","29,878,820","12,803,025","17,075,796",6.457485,6.894291,7.554545,7.475363,7.232381,"7,839,556","7,839,556","7,839,556","7,839,556",6,3,12,6,5000
541013,25,0,6,-92.513145,29.080309,1,1,1,1,1,1,6,5,6,"1,782,665","35,854,585","29,878,820","12,803,025","17,075,796",6.25107,6.894291,7.554545,7.475363,7.232381,"7,839,556","7,839,556","7,839,556","7,839,556",6,3,12,6,5000
541013,25,0,6,-92.513145,29.080309,1,1,1,1,1,1,6,5,6,"920,870","35,854,585","29,878,820","12,803,025","17,075,796",5.964198,6.894291,7.554545,7.475363,7.232381,"7,839,556","7,839,556","7,839,556","7,839,556",6,3,12,6,5000
541013,25,0,6,-92.513145,29.080309,1,1,1,0,0,0,6,5,6,"608,122","35,854,585","29,878,820","12,803,025","17,075,796",5.783991,6.894291,7.554545,7.475363,7.232381,"7,839,556","7,839,556","7,839,556","7,839,556",6,3,12,6,5000
541013,25,0,6,-92.513145,29.080309,1,1,2,1,1,1,6,5,6,"433,504","35,854,585","29,878,820","12,803,025","17,075,796",5.636993,6.894291,7.554545,7.475363,7.232381,"7,839,556","7,839,556","7,839,556","7,839,556",6,3,12,6,5000
541013,25,0,6,-92.513145,29.080309,1,1,1,1,1,1,6,5,6,"296,242","35,854,585","29,878,820","12,803,025","17,075,796",5.471647,6.894291,7.554545,7.475363,7.232381,"7,839,556","7,839,556","7,839,556","7,839,556",6,3,12,6,5000
541013,26,0,6,-92.530851,28.898983,1,0,1,1,1,1,3,3,3,"1,393,467",0,0,"-1,818,595","1,818,595",6.144097,5.962556,0,0,6.259736,"917,395","917,395","917,395","917,395",2,5,17,5,5000
541013,26,0,6,-92.530851,28.898983,1,0,1,1,1,1,3,3,3,"917,395",0,0,"-1,818,595","1,818,595",5.962556,6.144097,0,0,6.259736,"1,393,467","1,393,467","1,393,467","1,393,467",2,5,17,5,5000
541013,26,0,6,-92.530851,28.898983,1,0,1,1,1,1,3,3,3,"608,990",0,0,"-1,818,595","1,818,595",5.78461,6.144097,0,0,6.259736,"1,393,467","1,393,467","1,393,467","1,393,467",2,5,17,5,5000
541013,27,0,6,-92.498112,28.897007,1,1,1,1,1,1,5,4,5,"7,165,410","30,153,840","25,128,200","16,535,878","8,592,322",6.855241,6.592298,7.479343,7.400161,6.934111,"3,911,091","3,911,091","3,911,091","3,911,091",4,5,15,5,5000
541013,27,0,6,-92.498112,28.897007,1,1,1,1,1,1,5,4,5,"3,911,091","30,153,840","25,128,200","16,535,878","8,592,322",6.592298,6.855241,7.479343,7.400161,6.934111,"7,165,410","7,165,410","7,165,410","7,165,410",4,5,15,5,5000
541013,27,0,6,-92.498112,28.897007,1,1,1,1,1,1,5,4,5,"3,481,931","30,153,840","25,128,200","16,535,878","8,592,322",6.54182,6.855241,7.479343,7.400161,6.934111,"7,165,410","7,165,410","7,165,410","7,165,410",4,5,15,5,5000
541013,27,0,6,-92.498112,28.897007,1,1,3,1,0,1,5,4,5,"1,230,664","30,153,840","25,128,200","16,535,878","8,592,322",6.090139,6.855241,7.479343,7.400161,6.934111,"7,165,410","7,165,410","7,165,410","7,165,410",4,5,15,5,5000
541013,27,0,6,-92.498112,28.897007,1,1,1,1,1,1,5,4,5,"307,188","30,153,840","25,128,200","16,535,878","8,592,322",5.487404,6.855241,7.479343,7.400161,6.934111,"7,165,410","7,165,410","7,165,410","7,165,410",4,5,15,5,5000
541013,28,0,6,-92.480113,28.886506,1,0,1,1,1,1,1,1,1,"307,188",0,0,"-733,471","733,471",5.487404,0,0,0,5.865383,0,0,0,0,0,5,19,5,5000
541013,29,0,6,-92.472058,28.868358,1,1,1,1,1,1,3,3,3,"1,827,840","36,246","30,205","-4,393,914","4,424,119",6.261938,6.144097,4.559254,4.480073,6.645827,"1,393,467","1,393,467","1,393,467","1,393,467",2,5,17,5,5000
541013,29,0,6,-92.472058,28.868358,1,1,1,1,1,1,3,3,3,"1,393,467","36,246","30,205","-4,393,914","4,424,119",6.144097,6.261938,4.559254,4.480073,6.645827,"1,827,840","1,827,840","1,827,840","1,827,840",2,5,17,5,5000
541013,29,0,6,-92.472058,28.868358,1,1,1,1,1,1,3,3,3,"307,188","36,246","30,205","-4,393,914","4,424,119",5.487404,6.261938,4.559254,4.480073,6.645827,"1,827,840","1,827,840","1,827,840","1,827,840",2,5,17,5,5000
541013,30,0,6,-92.500311,28.871739,1,1,1,1,1,1,4,4,4,"1,827,840","361,838","301,532","-3,329,458","3,630,990",6.261938,6.248523,5.558515,5.479334,6.560025,"1,772,240","1,522,042","1,522,042","1,522,042",4,5,15,5,5000
541013,30,0,6,-92.500311,28.871739,1,1,1,0,0,0,4,4,4,"1,772,240","361,838","301,532","-3,329,458","3,630,990",6.248523,6.261938,5.558515,5.479334,6.560025,"1,827,840","1,827,840","1,827,840","1,827,840",4,5,15,5,5000
541013,30,0,6,-92.500311,28.871739,1,1,1,1,1,1,4,4,4,"1,522,042","361,838","301,532","-3,329,458","3,630,990",6.182427,6.261938,5.558515,5.479334,6.560025,"1,827,840","1,827,840","1,827,840","1,827,840",4,5,15,5,5000
541013,30,0,6,-92.500311,28.871739,1,1,1,1,1,1,4,4,4,"1,393,467","361,838","301,532","-3,329,458","3,630,990",6.144097,6.261938,5.558515,5.479334,6.560025,"1,827,840","1,827,840","1,827,840","1,827,840",4,5,15,5,5000
541013,30,0,6,-92.500311,28.871739,1,1,1,1,1,1,4,4,4,"307,188","361,838","301,532","-3,329,458","3,630,990",5.487404,6.261938,5.558515,5.479334,6.560025,"1,827,840","1,827,840","1,827,840","1,827,840",4,5,15,5,5000
541013,31,0,6,-92.529023,28.86166,1,0,1,1,1,1,3,3,3,"2,437,699",0,0,"-2,829,266","2,829,266",6.38698,6.261938,0,0,6.451674,"1,827,840","1,827,840","1,827,840","1,827,840",2,5,17,5,5000
541013,31,0,6,-92.529023,28.86166,1,0,1,1,1,1,3,3,3,"1,827,840",0,0,"-2,829,266","2,829,266",6.261938,6.38698,0,0,6.451674,"2,437,699","2,437,699","2,437,699","2,437,699",2,5,17,5,5000
541013,31,0,6,-92.529023,28.86166,1,0,1,1,1,1,3,3,3,"307,188",0,0,"-2,829,266","2,829,266",5.487404,6.38698,0,0,6.451674,"2,437,699","2,437,699","2,437,699","2,437,699",2,5,17,5,5000
541013,32,0,6,-92.312146,28.823573,0,0,1,1,1,1,1,1,1,"608,990",0,0,0,0,5.78461,0,0,0,0,0,0,0,0,0,0,0,1,5000
541013,33,0,6,-91.595536,29.22984,1,1,1,0,0,1,1,1,2,"1,911,239","5,054,511","4,212,092","-9,482,916","13,695,008",6.281315,5.55379,6.703679,6.624498,7.136562,"357,923","357,923","357,923","357,923",1,5,6,2,5000
541013,33,0,6,-91.595536,29.22984,1,1,1,1,1,1,1,1,2,"357,923","5,054,511","4,212,092","-9,482,916","13,695,008",5.55379,6.281315,6.703679,6.624498,7.136562,"1,911,239",0,0,"1,911,239",1,5,6,2,5000
541013,34,0,6,-91.512069,29.177887,1,1,1,1,1,1,1,1,1,"307,188","7,829,590","6,524,658","998,047","5,526,611",5.487404,0,6.893739,6.814558,6.742459,0,0,0,0,0,7,9,2,5000
541013,35,0,6,-91.535898,29.175265,1,1,1,1,1,1,1,1,1,"307,188","12,200,466","10,167,055","485,666","9,681,388",5.487404,0,7.086376,7.007195,6.985938,0,0,0,0,0,7,9,2,5000
541013,36,0,6,-91.605771,29.193607,0,0,1,1,1,1,1,1,1,"357,923",0,0,0,0,5.55379,0,0,0,0,0,0,0,0,0,7,9,2,5000
541013,37,0,6,-91.536641,29.15587,1,1,1,1,1,1,1,1,1,"917,395","2,276,600","1,897,167","-9,154,758","11,051,925",5.962556,0,6.357287,6.278106,7.043438,0,0,0,0,0,7,9,2,5000
541013,38,0,6,-91.503182,29.156859,1,0,1,1,1,1,1,1,2,"1,782,665",0,0,0,0,6.25107,5.717044,0,0,0,"521,247",0,0,"521,247",1,7,8,2,5000
541013,38,0,6,-91.503182,29.156859,1,0,1,0,0,1,1,1,2,"521,247",0,0,0,0,5.717044,6.25107,0,0,0,"1,782,665","1,782,665","1,782,665","1,782,665",1,7,8,2,5000
541013,39,0,6,-91.51051,29.095429,0,0,1,1,1,1,1,1,1,"307,188",0,0,0,0,5.487404,0,0,0,0,0,0,0,0,0,7,8,3,5000
541013,40,0,6,-91.535769,29.100838,0,0,1,1,1,1,1,1,1,"307,188",0,0,0,0,5.487404,0,0,0,0,0,0,0,0,0,6,7,2,5000
541013,41,0,6,-91.630417,28.974071,1,1,2,1,1,1,5,4,5,"5,212,471","43,593,079","36,327,566","5,137,101","31,190,465",6.717044,6.417459,7.639418,7.560236,7.494022,"2,614,923","2,614,923","2,614,923","2,614,923",5,9,37,9,2500
541013,41,0,6,-91.630417,28.974071,1,1,1,1,1,1,5,4,5,"2,614,923","43,593,079","36,327,566","5,137,101","31,190,465",6.417459,6.717044,7.639418,7.560236,7.494022,"5,212,471","5,212,471","5,212,471","5,212,471",5,9,37,9,2500
541013,41,0,6,-91.630417,28.974071,1,1,1,1,1,1,5,4,5,"1,303,639","43,593,079","36,327,566","5,137,101","31,190,465",6.115157,6.717044,7.639418,7.560236,7.494022,"5,212,471","5,212,471","5,212,471","5,212,471",5,9,37,9,2500
541013,41,0,6,-91.630417,28.974071,1,1,1,1,0,1,5,4,5,"1,303,118","43,593,079","36,327,566","5,137,101","31,190,465",6.114984,6.717044,7.639418,7.560236,7.494022,"5,212,471","5,212,471","5,212,471","5,212,471",5,9,37,9,2500
541013,41,0,6,-91.630417,28.974071,1,1,1,0,0,0,5,4,5,"877,433","43,593,079","36,327,566","5,137,101","31,190,465",5.943214,6.717044,7.639418,7.560236,7.494022,"5,212,471","5,212,471","5,212,471","5,212,471",5,9,37,9,2500
541013,41,0,6,-91.630417,28.974071,1,1,1,1,1,1,5,4,5,"148,121","43,593,079","36,327,566","5,137,101","31,190,465",5.170617,6.717044,7.639418,7.560236,7.494022,"5,212,471","5,212,471","5,212,471","5,212,471",5,9,37,9,2500
541013,42,0,6,-91.630417,28.974071,1,1,1,0,0,1,3,2,4,"9,556,197","1,678,365","1,398,637","-3,973,278","5,371,915",6.980285,5.95004,6.224886,6.145705,6.730129,"891,333","891,333","891,333","891,333",4,9,38,9,2500
541013,42,0,6,-91.630417,28.974071,1,1,1,1,1,1,3,2,4,"891,333","1,678,365","1,398,637","-3,973,278","5,371,915",5.95004,6.980285,6.224886,6.145705,6.730129,"9,556,197","614,203","614,203","9,556,197",4,9,38,9,2500
